table_name,column_name,data_type,character_maximum_length,is_nullable,field_name
table2139,created_by,character varying,255,YES,created_by
table2139,created_date,timestamp without time zone,,YES,created_date
table2139,modified_by,character varying,255,YES,modified_by
table2139,modified_date,timestamp without time zone,,YES,modified_date
table2139,state,bigint,,YES,status
table2139,column59399,text,,YES,Subject
table2139,column57241,text,,YES,Enquiry Source Type
table2139,column57242,text,,YES,API URL
table2139,column57243,text,,YES,API Username
table2139,column57244,text,,YES,API Password
table2139,column65264,text,,YES,Imap Code
table2139,stateownerid,bigint,,YES,stateownerid
table2140,id,bigint,,NO,id
table2140,column40954,text,,YES,Chapter
table2140,column40955,text,,YES,ITC HS Codes
table2140,column40956,text,,YES,Description
table2140,column41012,text,,YES,Type of Code
table2140,created_by,character varying,255,YES,created_by
table2140,created_date,timestamp without time zone,,YES,created_date
table2140,modified_by,character varying,255,YES,modified_by
table2140,modified_date,timestamp without time zone,,YES,modified_date
table2140,column40957,double precision,,YES,Rate
table2140,state,bigint,,YES,status
table2140,stateownerid,bigint,,YES,stateownerid
table2145,id,bigint,,NO,id
table2145,column41108,text,,YES,Sr No
table2145,column41109,text,,YES,Project Name
table2145,column41110,text,,YES,Sub Project
table2145,column41111,text,,YES,Member Name
table2145,column41112,text,,YES,Member Code
table2145,column41113,text,,YES,Unit Code
table2145,column41114,timestamp without time zone,,YES,Due Date
table2145,column41115,text,,YES,Voucher Type
table2145,column41116,text,,YES,Particulars of Additional Charges
table2145,column41117,text,,YES,Type
table2145,column41119,text,,YES,HSN Code
table2145,column41120,text,,YES,Tax Code
table2145,column41106,bigint,,YES,Annexure Due Generator Entries
table2145,created_by,character varying,255,YES,created_by
table2145,created_date,timestamp without time zone,,YES,created_date
table2145,modified_by,character varying,255,YES,modified_by
table2145,modified_date,timestamp without time zone,,YES,modified_date
table2145,column57756,text,,YES,WBS Code
table2145,column48858,text,,YES,GST On Receipt Basis
table2145,column53454,text,,YES,Installment Type
table2145,column53455,text,,YES,Installment Particular
table2145,column41118,double precision,,YES,Principal Amount
table2145,column41121,double precision,,YES,Tax Code Amount
table2145,column41135,bigint,,YES,Annexure Line Id
table2145,column41992,bigint,,YES,Update Member History
table2145,column41994,bigint,,YES,Add.Chgs Line Id
table2145,state,bigint,,YES,status
table2145,stateownerid,bigint,,YES,stateownerid
table2145,column46615,double precision,,YES,Balance Percentage
table2145,column46616,double precision,,YES,Total Amount
table2145,column46617,double precision,,YES,Due Percentage
table2176,id,bigint,,NO,id
table2176,created_by,character varying,255,YES,created_by
table2176,created_date,timestamp without time zone,,YES,created_date
table2176,modified_by,character varying,255,YES,modified_by
table2176,modified_date,timestamp without time zone,,YES,modified_date
table2176,column42170,text,,YES,Project Name
table2176,column42171,text,,YES,Sub Project
table2176,column41349,bigint,,YES,Form ID
table2176,column41350,bigint,,YES,Project Field ID
table2176,column41351,bigint,,YES,Sub Project Field ID
table2176,column41352,bigint,,YES,Unit Field ID
table2176,state,bigint,,YES,status
table2176,stateownerid,bigint,,YES,stateownerid
table2177,id,bigint,,NO,id
table2177,column41353,text,,YES,Sr No
table2177,column41354,text,,YES,Status Name
table2177,column41355,text,,YES,Type
table2177,column41356,text,,YES,Description
table2177,column41358,bigint,,YES,Graphical Report Entries
table2177,created_by,character varying,255,YES,created_by
table2177,created_date,timestamp without time zone,,YES,created_date
table2177,modified_by,character varying,255,YES,modified_by
table2177,modified_date,timestamp without time zone,,YES,modified_date
table2177,state,bigint,,YES,status
table2177,stateownerid,bigint,,YES,stateownerid
table2177,column42181,double precision,,YES,Weightage
table2178,id,bigint,,NO,id
table2178,column41427,timestamp without time zone,,YES,Activity Time
table2178,column41428,text,,YES,Activity Type
table2178,column41429,text,,YES,Activity Desc
table2178,created_by,character varying,255,YES,created_by
table2178,created_date,timestamp without time zone,,YES,created_date
table2178,modified_by,character varying,255,YES,modified_by
table2178,modified_date,timestamp without time zone,,YES,modified_date
table2178,column42498,text,,YES,Activity Title
table2178,column41424,bigint,,YES,User ID
table2178,column41425,bigint,,YES,Form ID
table2178,column41426,bigint,,YES,Record ID
table2178,state,bigint,,YES,status
table2178,stateownerid,bigint,,YES,stateownerid
table2178,column42499,boolean,,YES,Unread
table2179,id,bigint,,NO,id
table2179,column41487,bigint,,YES,Status
table2179,column41489,text,,YES,From Column
table2179,column41490,text,,YES,To Column
table2179,column41491,text,,YES,Default Value
table2179,created_by,character varying,255,YES,created_by
table2179,created_date,timestamp without time zone,,YES,created_date
table2179,modified_by,character varying,255,YES,modified_by
table2179,modified_date,timestamp without time zone,,YES,modified_date
table2179,column45224,text,,YES,Left Word
table2179,column45225,text,,YES,Right Word
table2179,column45226,text,,YES,Reg Exp
table2179,state,bigint,,YES,status
table2179,stateownerid,bigint,,YES,stateownerid
table2179,column45223,bigint,,YES,Line No.
table2200,id,bigint,,NO,id
table2200,column42444,text,,YES,Excel JSON
table2200,column42445,text,,YES,Revision No.
table2200,created_by,character varying,255,YES,created_by
table2200,created_date,timestamp without time zone,,YES,created_date
table2200,modified_by,character varying,255,YES,modified_by
table2200,modified_date,timestamp without time zone,,YES,modified_date
table2200,column42443,bigint,,YES,File Upload ID
table2200,state,bigint,,YES,status
table2200,stateownerid,bigint,,YES,stateownerid
table2200,column45044,bigint,,YES,Excel Form Record ID
table2202,id,bigint,,NO,id
table2202,column40688,bigint,,YES,GST Payment Entries
table2202,created_by,character varying,255,YES,created_by
table2202,created_date,timestamp without time zone,,YES,created_date
table2202,modified_by,character varying,255,YES,modified_by
table2202,modified_date,timestamp without time zone,,YES,modified_date
table2202,column41780,text,,YES,Payable Ledger
table2202,column41781,text,,YES,Setoff Ledger
table2202,column41800,text,,YES,Project Name
table2202,column48598,text,,YES,GST Output Setoff Ledger
table2202,column48599,text,,YES,GST Input Setoff Ledger
table2202,state,bigint,,YES,status
table2202,stateownerid,bigint,,YES,stateownerid
table2202,column41782,double precision,,YES,Payable Amount
table2202,column41783,double precision,,YES,ITC Adjusted
table2202,column46955,double precision,,YES,ITC Brought Forward
table2202,column46956,double precision,,YES,Current ITC
table2202,column46958,double precision,,YES,Available ITC
table2202,column48600,double precision,,YES,Prev Payable Amount
table2202,column48601,double precision,,YES,Balance Payable Amount
table2202,column63450,double precision,,YES,Output Adjustment
table2202,column63451,double precision,,YES,Input Adjustment
table2203,id,bigint,,NO,id
table2203,column41794,text,,YES,Command Text
table2203,column41795,text,,YES,Related Words
table2203,column41796,text,,YES,Web Action JS
table2203,column41797,text,,YES,Extra Params
table2203,column42357,text,,YES,Voice Command Code@VO/y/4
table2203,column42358,text,,YES,Previous Voice Command Code
table2203,column42359,text,,YES,Response Text
table2203,column42360,text,,YES,SQL Query
table2203,column42361,text,,YES,SQL Column Names
table2203,column42364,text,,YES,Permission Form ID
table2203,column42365,text,,YES,Mail Report ID
table2203,column42366,text,,YES,Module Name
table2203,column42370,text,,YES,Chart IDs
table2203,created_by,character varying,255,YES,created_by
table2203,created_date,timestamp without time zone,,YES,created_date
table2203,modified_by,character varying,255,YES,modified_by
table2203,modified_date,timestamp without time zone,,YES,modified_date
table2203,column42582,text,,YES,Platform
table2203,column44090,text,,YES,Mobile Action JS
table2203,column45227,text,,YES,Java English Commands
table2203,column42362,boolean,,YES,Database Query
table2203,column42363,boolean,,YES,Mail Report
table2203,column42369,boolean,,YES,Open Chart
table2203,state,bigint,,YES,status
table2203,stateownerid,bigint,,YES,stateownerid
table2204,id,bigint,,NO,id
table2204,column41817,text,,YES,Designation Name
table2204,column41818,bigint,,YES,Authority Details Entries
table2204,created_by,character varying,255,YES,created_by
table2204,created_date,timestamp without time zone,,YES,created_date
table2204,modified_by,character varying,255,YES,modified_by
table2204,modified_date,timestamp without time zone,,YES,modified_date
table2204,state,bigint,,YES,status
table2204,stateownerid,bigint,,YES,stateownerid
table2205,id,bigint,,NO,id
table2205,column41821,bigint,,YES,Process Management Authority Details Entries
table2205,column41822,text,,YES,Designation Name
table2205,column41823,timestamp without time zone,,YES,Submission Date
table2205,column41824,timestamp without time zone,,YES,Approval Date
table2205,column41825,text,,YES,Status
table2205,column41826,text,,YES,Remarks
table2205,created_by,character varying,255,YES,created_by
table2205,created_date,timestamp without time zone,,YES,created_date
table2205,modified_by,character varying,255,YES,modified_by
table2205,modified_date,timestamp without time zone,,YES,modified_date
table2205,state,bigint,,YES,status
table2205,stateownerid,bigint,,YES,stateownerid
table2210,id,bigint,,NO,id
table2210,column41904,text,,YES,Currency Code
table2210,column41906,text,,YES,Currency Name
table2210,column41907,text,,YES,Country
table2210,created_by,character varying,255,YES,created_by
table2210,created_date,timestamp without time zone,,YES,created_date
table2210,modified_by,character varying,255,YES,modified_by
table2210,modified_date,timestamp without time zone,,YES,modified_date
table2210,state,bigint,,YES,status
table2210,stateownerid,bigint,,YES,stateownerid
table2211,id,bigint,,NO,id
table2211,column41909,text,,YES,From Currency
table2211,column41910,text,,YES,To Currency
table2211,column41911,timestamp without time zone,,YES,Effective From
table2211,created_by,character varying,255,YES,created_by
table2211,created_date,timestamp without time zone,,YES,created_date
table2211,modified_by,character varying,255,YES,modified_by
table2211,modified_date,timestamp without time zone,,YES,modified_date
table2211,column41912,double precision,,YES,Conversion Rate
table2211,state,bigint,,YES,status
table2211,stateownerid,bigint,,YES,stateownerid
table2176,column66171,text,,YES,From Chainage
table2176,column66173,text,,YES,To Chainage
table2176,column66175,text,,YES,Chainage Interval
table2222,id,bigint,,NO,id
table2222,column42019,text,,YES,Particulars Line
table2222,column42022,timestamp without time zone,,YES,Commit Date
table2222,column42017,bigint,,YES,Collection Commitment List
table2222,created_by,character varying,255,YES,created_by
table2222,created_date,timestamp without time zone,,YES,created_date
table2222,modified_by,character varying,255,YES,modified_by
table2222,modified_date,timestamp without time zone,,YES,modified_date
table2222,column42021,double precision,,YES,Commit Amount
table2222,column42023,boolean,,YES,Received
table2222,state,bigint,,YES,status
table2222,stateownerid,bigint,,YES,stateownerid
table2234,id,bigint,,NO,id
table2234,column42102,text,,YES,Activity Code
table2234,column42107,text,,YES,Project Name
table2234,column42108,text,,YES,Sub Project
table2234,column42104,bigint,,YES,Revision No.
table2234,column42105,boolean,,YES,Freeze Revision
table2234,column42106,double precision,,YES,Current Total Qty
table2234,column42131,text,,YES,Remarks
table2234,created_by,character varying,255,YES,created_by
table2234,created_date,timestamp without time zone,,YES,created_date
table2234,modified_by,character varying,255,YES,modified_by
table2234,modified_date,timestamp without time zone,,YES,modified_date
table2234,column42636,text,,YES,Activity Type
table2234,column42637,text,,YES,Level
table2234,column42638,text,,YES,Parent Level
table2234,column42639,text,,YES,Parent
table2234,column42641,text,,YES,Activity ID
table2234,column42643,text,,YES,Unit
table2234,column42645,text,,YES,Activity Name1
